segment_id,track_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
2058902,277349,D,7,13,SynthSNR,3,human
31797,255222,D,6,8,HighSNR,2,human
2056852,274958,D,7,12,SynthSNR,3,human
2000923,910,A,3,3,SynthSNR,14,animal
51597,269041,D,7,12,HighSNR,3,human
2061688,279410,D,7,13,SynthSNR,3,human
31056,254903,D,6,8,HighSNR,2,human
61633,279353,D,7,13,HighSNR,3,human
2024753,251619,C,5,6,SynthSNR,4,human
2035972,258239,D,6,9,SynthSNR,2,human
51793,269143,D,7,12,HighSNR,3,human
42264,261415,D,6,10,HighSNR,2,human
2059418,277639,D,7,13,SynthSNR,3,human
54977,272796,D,7,12,HighSNR,3,human
20611,250210,C,5,5,HighSNR,4,human
2060562,278565,D,7,13,SynthSNR,3,human
2049911,267125,D,7,12,SynthSNR,3,human
41382,261229,D,6,10,HighSNR,2,human
58726,277100,D,7,13,HighSNR,3,human
2028302,253201,C,5,7,SynthSNR,4,human
2031025,254901,D,6,8,SynthSNR,2,human
2001407,1112,A,3,3,SynthSNR,16,animal
2035563,256744,D,6,8,SynthSNR,2,human
49991,267192,D,7,12,HighSNR,3,human
26958,252477,C,5,6,HighSNR,4,human
2030203,254713,D,6,8,SynthSNR,2,human
2059970,278093,D,7,13,SynthSNR,3,human
64560,281814,D,7,13,HighSNR,3,human
2022177,250930,C,5,6,SynthSNR,4,human
2043146,261609,D,6,10,SynthSNR,2,human
47025,264067,D,7,11,HighSNR,3,human
64550,281760,D,7,13,HighSNR,3,human
2046961,264043,D,7,11,SynthSNR,3,human
60142,278304,D,7,13,HighSNR,3,human
2031086,254934,D,6,8,SynthSNR,2,human
2229,438,A,2,2,LowSNR,20,animal
2031313,255007,D,6,8,SynthSNR,2,human
2019352,249391,C,5,5,SynthSNR,4,human
40855,261123,D,6,10,HighSNR,2,human
2640,572,A,3,3,LowSNR,8,animal
2040696,261107,D,6,10,SynthSNR,2,human
63184,280889,D,7,13,HighSNR,3,human
54746,272337,D,7,12,HighSNR,3,human
53547,271080,D,7,12,HighSNR,3,human
2049143,265463,D,7,11,SynthSNR,3,human
52443,269993,D,7,12,HighSNR,3,human
2046209,263731,D,7,11,SynthSNR,3,human
42709,261523,D,6,10,HighSNR,2,human
2056188,274096,D,7,12,SynthSNR,3,human
24121,251459,C,5,6,HighSNR,4,human
2019526,249462,C,5,5,SynthSNR,4,human
64717,281936,D,7,13,HighSNR,3,human
2006527,300,D,4,4,SynthSNR,32,human
59370,277619,D,7,13,HighSNR,3,human
55556,273548,D,7,12,HighSNR,3,human
10864,276561,D,7,13,LowSNR,3,human
2043660,261996,D,6,10,SynthSNR,2,human
21091,250643,C,5,5,HighSNR,4,human
48008,264642,D,7,11,HighSNR,3,human
36588,258730,D,6,9,HighSNR,2,human
2045629,263175,D,7,11,SynthSNR,3,human
2056532,274336,D,7,12,SynthSNR,3,human
2032697,255439,D,6,8,SynthSNR,2,human
6382,274,D,4,4,HighSNR,31,human
30435,254761,D,6,8,HighSNR,2,human
22144,250930,C,5,6,HighSNR,4,human
2040800,261117,D,6,10,SynthSNR,2,human
2610,569,A,3,3,LowSNR,8,animal
42232,261415,D,6,10,HighSNR,2,human
2023969,251426,C,5,6,SynthSNR,4,human
17049,248307,C,5,5,HighSNR,4,human
2056929,274970,D,7,12,SynthSNR,3,human
2022602,251008,C,5,6,SynthSNR,4,human
21156,250661,C,5,5,HighSNR,4,human
2017809,248699,C,5,5,SynthSNR,4,human
20756,250347,C,5,5,HighSNR,4,human
35468,256688,D,6,8,HighSNR,2,human
45667,263211,D,7,11,HighSNR,3,human
2049488,265972,D,7,11,SynthSNR,3,human
2017800,248677,C,5,5,SynthSNR,4,human
28826,253530,C,5,7,HighSNR,4,human
2033397,255603,D,6,8,SynthSNR,2,human
57269,275737,D,7,12,HighSNR,3,human
64037,281166,D,7,13,HighSNR,3,human
2063781,281061,D,7,13,SynthSNR,3,human
16576,248101,C,5,5,HighSNR,4,human
64200,281324,D,7,13,HighSNR,3,human
2025921,251957,C,5,6,SynthSNR,4,human
2045243,262875,D,7,11,SynthSNR,3,human
30421,254755,D,6,8,HighSNR,2,human
20715,250316,C,5,5,HighSNR,4,human
2040707,261107,D,6,10,SynthSNR,2,human
54899,272632,D,7,12,HighSNR,3,human
20242,249929,C,5,5,HighSNR,4,human
22268,250944,C,5,6,HighSNR,4,human
2044572,262271,D,7,11,SynthSNR,3,human
33013,255492,D,6,8,HighSNR,2,human
25176,251716,C,5,6,HighSNR,4,human
18426,248958,C,5,5,HighSNR,4,human
24458,251582,C,5,6,HighSNR,4,human
2016382,248018,C,5,5,SynthSNR,4,human
2019993,249790,C,5,5,SynthSNR,4,human
52745,270378,D,7,12,HighSNR,3,human
2045244,262875,D,7,11,SynthSNR,3,human
50010,267192,D,7,12,HighSNR,3,human
2036253,258356,D,6,9,SynthSNR,2,human
2049575,266074,D,7,11,SynthSNR,3,human
2053532,271080,D,7,12,SynthSNR,3,human
55259,273168,D,7,12,HighSNR,3,human
61414,279268,D,7,13,HighSNR,3,human
2016791,248175,C,5,5,SynthSNR,4,human
62120,279861,D,7,13,HighSNR,3,human
59990,278093,D,7,13,HighSNR,3,human
2020996,250535,C,5,5,SynthSNR,4,human
2029891,254454,C,5,7,SynthSNR,4,human
27652,252794,C,5,7,HighSNR,4,human
53345,270761,D,7,12,HighSNR,3,human
46527,263879,D,7,11,HighSNR,3,human
2062779,280585,D,7,13,SynthSNR,3,human
46977,264043,D,7,11,HighSNR,3,human
2053198,270497,D,7,12,SynthSNR,3,human
54403,271861,D,7,12,HighSNR,3,human
1427,1140,A,3,3,HighSNR,16,animal
46464,263864,D,7,11,HighSNR,3,human
51195,268634,D,7,12,HighSNR,3,human
28327,253222,C,5,7,HighSNR,4,human
27272,252670,C,5,7,HighSNR,4,human
24485,251583,C,5,6,HighSNR,4,human
29385,253987,C,5,7,HighSNR,4,human
17846,248713,C,5,5,HighSNR,4,human
2023178,251232,C,5,6,SynthSNR,4,human
37540,259523,D,6,9,HighSNR,2,human
2036445,258574,D,6,9,SynthSNR,2,human
2064633,281837,D,7,13,SynthSNR,3,human
2058331,276765,D,7,13,SynthSNR,3,human
2016699,248146,C,5,5,SynthSNR,4,human
2023248,251250,C,5,6,SynthSNR,4,human
2030391,254755,D,6,8,SynthSNR,2,human
2022037,250867,C,5,6,SynthSNR,4,human
2032511,255378,D,6,8,SynthSNR,2,human
51380,268893,D,7,12,HighSNR,3,human
54631,272180,D,7,12,HighSNR,3,human
2041051,261160,D,6,10,SynthSNR,2,human
2001291,1068,A,3,3,SynthSNR,15,animal
2055683,273726,D,7,12,SynthSNR,3,human
2060068,278174,D,7,13,SynthSNR,3,human
1948,243,D,4,4,LowSNR,30,animal
4760,1243,A,3,3,LowSNR,19,animal
2062534,280374,D,7,13,SynthSNR,3,human
30056,254682,C,5,7,HighSNR,4,human
28371,253248,C,5,7,HighSNR,4,human
36411,258544,D,6,9,HighSNR,2,human
2016932,248226,C,5,5,SynthSNR,4,human
2337,490,A,3,3,LowSNR,6,animal
2037795,260139,D,6,9,SynthSNR,2,human
2024214,251478,C,5,6,SynthSNR,4,human
2062945,280762,D,7,13,SynthSNR,3,human
42156,261394,D,6,10,HighSNR,2,human
2062758,280565,D,7,13,SynthSNR,3,human
58072,276499,D,7,13,HighSNR,3,human
48641,265111,D,7,11,HighSNR,3,human
17060,248307,C,5,5,HighSNR,4,human
2036142,258341,D,6,9,SynthSNR,2,human
2017795,248677,C,5,5,SynthSNR,4,human
2045853,263511,D,7,11,SynthSNR,3,human
42513,261483,D,6,10,HighSNR,2,human
2064287,281505,D,7,13,SynthSNR,3,human
2028169,253144,C,5,7,SynthSNR,4,human
2032717,255439,D,6,8,SynthSNR,2,human
2020558,250189,C,5,5,SynthSNR,4,human
64479,281746,D,7,13,HighSNR,3,human
58977,277431,D,7,13,HighSNR,3,human
2000691,589,A,3,3,SynthSNR,8,animal
2042753,261524,D,6,10,SynthSNR,2,human
2057051,275431,D,7,12,SynthSNR,3,human
2043950,262104,D,6,10,SynthSNR,2,human
16842,248200,C,5,5,HighSNR,4,human
10353,249008,C,5,5,LowSNR,4,human
48392,264984,D,7,11,HighSNR,3,human
2057200,275527,D,7,12,SynthSNR,3,human
2048214,264672,D,7,11,SynthSNR,3,human
57655,276126,D,7,12,HighSNR,3,human
2036263,258364,D,6,9,SynthSNR,2,human
51261,268687,D,7,12,HighSNR,3,human
62526,280374,D,7,13,HighSNR,3,human
2056978,274970,D,7,12,SynthSNR,3,human
2026054,252005,C,5,6,SynthSNR,4,human
2018670,249031,C,5,5,SynthSNR,4,human
33438,255610,D,6,8,HighSNR,2,human
47464,264389,D,7,11,HighSNR,3,human
36793,258820,D,6,9,HighSNR,2,human
54343,271861,D,7,12,HighSNR,3,human
2032534,255389,D,6,8,SynthSNR,2,human
2016995,248283,C,5,5,SynthSNR,4,human
2058221,276598,D,7,13,SynthSNR,3,human
2029968,254586,C,5,7,SynthSNR,4,human
29127,253800,C,5,7,HighSNR,4,human
58679,277073,D,7,13,HighSNR,3,human
2035820,258205,D,6,9,SynthSNR,2,human
27714,252841,C,5,7,HighSNR,4,human
2041462,261243,D,6,10,SynthSNR,2,human
49790,266146,D,7,11,HighSNR,3,human
2022748,251031,C,5,6,SynthSNR,4,human
18515,248978,C,5,5,HighSNR,4,human
2028639,253376,C,5,7,SynthSNR,4,human
4317,1097,A,3,3,LowSNR,16,animal
2052075,269294,D,7,12,SynthSNR,3,human
2050934,268480,D,7,12,SynthSNR,3,human
46072,263682,D,7,11,HighSNR,3,human
2043319,261741,D,6,10,SynthSNR,2,human
2060192,278400,D,7,13,SynthSNR,3,human
38721,260658,D,6,10,HighSNR,2,human
25511,251842,C,5,6,HighSNR,4,human
2024253,251503,C,5,6,SynthSNR,4,human
2017675,248589,C,5,5,SynthSNR,4,human
62162,279903,D,7,13,HighSNR,3,human
32759,255446,D,6,8,HighSNR,2,human
28423,253273,C,5,7,HighSNR,4,human
4192,1058,A,3,3,LowSNR,15,animal
2018408,248954,C,5,5,SynthSNR,4,human
2697,597,A,3,3,LowSNR,8,animal
38548,260643,D,6,10,HighSNR,2,human
2025397,251757,C,5,6,SynthSNR,4,human
2046846,263971,D,7,11,SynthSNR,3,human
30689,254827,D,6,8,HighSNR,2,human
2000910,908,A,3,3,SynthSNR,14,animal
41319,261223,D,6,10,HighSNR,2,human
4954,1307,A,3,3,LowSNR,20,animal
2000177,150,C,1,1,SynthSNR,26,animal
2022503,250997,C,5,6,SynthSNR,4,human
47199,264252,D,7,11,HighSNR,3,human
1580,1329,A,3,3,HighSNR,20,animal
4321,1099,A,3,3,LowSNR,16,animal
3803,921,A,3,3,LowSNR,14,animal
2028438,253273,C,5,7,SynthSNR,4,human
25080,251700,C,5,6,HighSNR,4,human
2045389,263101,D,7,11,SynthSNR,3,human
2020783,250378,C,5,5,SynthSNR,4,human
2045736,263224,D,7,11,SynthSNR,3,human
31377,255018,D,6,8,HighSNR,2,human
2032139,255289,D,6,8,SynthSNR,2,human
25188,251724,C,5,6,HighSNR,4,human
2059641,277759,D,7,13,SynthSNR,3,human
2027332,252695,C,5,7,SynthSNR,4,human
46424,263777,D,7,11,HighSNR,3,human
6443,283,D,4,4,HighSNR,31,human
29536,254126,C,5,7,HighSNR,4,human
2056501,274336,D,7,12,SynthSNR,3,human
35944,258221,D,6,9,HighSNR,2,human
2052260,269771,D,7,12,SynthSNR,3,human
2063918,281138,D,7,13,SynthSNR,3,human
17800,248677,C,5,5,HighSNR,4,human
2049903,267125,D,7,12,SynthSNR,3,human
2050976,268481,D,7,12,SynthSNR,3,human
2025481,251808,C,5,6,SynthSNR,4,human
293,254,D,4,4,HighSNR,30,animal
24320,251514,C,5,6,HighSNR,4,human
2053274,270677,D,7,12,SynthSNR,3,human
47991,264642,D,7,11,HighSNR,3,human
64730,281940,D,7,13,HighSNR,3,human
52525,269996,D,7,12,HighSNR,3,human
3086,724,A,3,3,LowSNR,11,animal
33433,255609,D,6,8,HighSNR,2,human
23135,251232,C,5,6,HighSNR,4,human
2036791,258820,D,6,9,SynthSNR,2,human
26614,252319,C,5,6,HighSNR,4,human
29828,254406,C,5,7,HighSNR,4,human
2018547,248983,C,5,5,SynthSNR,4,human
2040580,261095,D,6,10,SynthSNR,2,human
16798,248175,C,5,5,HighSNR,4,human
2043226,261624,D,6,10,SynthSNR,2,human
2054107,271522,D,7,12,SynthSNR,3,human
2044182,262168,D,6,10,SynthSNR,2,human
35966,258239,D,6,9,HighSNR,2,human
36745,258798,D,6,9,HighSNR,2,human
60964,278777,D,7,13,HighSNR,3,human
2029522,254111,C,5,7,SynthSNR,4,human
51377,268893,D,7,12,HighSNR,3,human
38757,260658,D,6,10,HighSNR,2,human
35755,258173,D,6,9,HighSNR,2,human
36166,258348,D,6,9,HighSNR,2,human
2019753,249545,C,5,5,SynthSNR,4,human
21925,250842,C,5,6,HighSNR,4,human
4521,1169,A,3,3,LowSNR,17,animal
2046150,263723,D,7,11,SynthSNR,3,human
2017066,248363,C,5,5,SynthSNR,4,human
30282,254741,D,6,8,HighSNR,2,human
2023637,251333,C,5,6,SynthSNR,4,human
20403,249995,C,5,5,HighSNR,4,human
18339,248922,C,5,5,HighSNR,4,human
46908,264033,D,7,11,HighSNR,3,human
2021687,250782,C,5,6,SynthSNR,4,human
3746,904,A,3,3,LowSNR,14,animal
57542,275913,D,7,12,HighSNR,3,human
2020488,250095,C,5,5,SynthSNR,4,human
1747,118,C,1,1,LowSNR,26,animal
29386,253987,C,5,7,HighSNR,4,human
32125,255289,D,6,8,HighSNR,2,human
29756,254359,C,5,7,HighSNR,4,human
2040576,261095,D,6,10,SynthSNR,2,human
46184,263723,D,7,11,HighSNR,3,human
2042673,261521,D,6,10,SynthSNR,2,human
44711,262321,D,7,11,HighSNR,3,human
56901,274958,D,7,12,HighSNR,3,human
2033353,255596,D,6,8,SynthSNR,2,human
2053200,270497,D,7,12,SynthSNR,3,human
33064,255503,D,6,8,HighSNR,2,human
35981,258277,D,6,9,HighSNR,2,human
28315,253218,C,5,7,HighSNR,4,human
31904,255252,D,6,8,HighSNR,2,human
58865,277242,D,7,13,HighSNR,3,human
2060815,278680,D,7,13,SynthSNR,3,human
2057973,276450,D,7,13,SynthSNR,3,human
31287,254998,D,6,8,HighSNR,2,human
24489,251583,C,5,6,HighSNR,4,human
2039589,260833,D,6,10,SynthSNR,2,human
2059127,277511,D,7,13,SynthSNR,3,human
49932,267125,D,7,12,HighSNR,3,human
2050318,267508,D,7,12,SynthSNR,3,human
2039472,260788,D,6,10,SynthSNR,2,human
2052446,269993,D,7,12,SynthSNR,3,human
2061528,279296,D,7,13,SynthSNR,3,human
47756,264502,D,7,11,HighSNR,3,human
2053354,270769,D,7,12,SynthSNR,3,human
2021433,250723,C,5,6,SynthSNR,4,human
2043228,261624,D,6,10,SynthSNR,2,human
28935,253645,C,5,7,HighSNR,4,human
2047608,264405,D,7,11,SynthSNR,3,human
2020197,249910,C,5,5,SynthSNR,4,human
2037763,260109,D,6,9,SynthSNR,2,human
2054656,272250,D,7,12,SynthSNR,3,human
64128,281291,D,7,13,HighSNR,3,human
49618,266074,D,7,11,HighSNR,3,human
2042198,261406,D,6,10,SynthSNR,2,human
25984,251969,C,5,6,HighSNR,4,human
4350,1108,A,3,3,LowSNR,16,animal
2031225,254993,D,6,8,SynthSNR,2,human
52067,269292,D,7,12,HighSNR,3,human
2055776,273835,D,7,12,SynthSNR,3,human
2055752,273806,D,7,12,SynthSNR,3,human
2052963,270427,D,7,12,SynthSNR,3,human
24390,251544,C,5,6,HighSNR,4,human
2030285,254741,D,6,8,SynthSNR,2,human
55225,273126,D,7,12,HighSNR,3,human
24805,251638,C,5,6,HighSNR,4,human
30166,254709,D,6,8,HighSNR,2,human
35133,256361,D,6,8,HighSNR,2,human
2022627,251022,C,5,6,SynthSNR,4,human
28732,253441,C,5,7,HighSNR,4,human
2064630,281837,D,7,13,SynthSNR,3,human
2040613,261102,D,6,10,SynthSNR,2,human
2034837,255981,D,6,8,SynthSNR,2,human
37423,259269,D,6,9,HighSNR,2,human
17054,248307,C,5,5,HighSNR,4,human
2062457,280345,D,7,13,SynthSNR,3,human
26444,252239,C,5,6,HighSNR,4,human
33883,255710,D,6,8,HighSNR,2,human
2020633,250232,C,5,5,SynthSNR,4,human
2042453,261460,D,6,10,SynthSNR,2,human
5218,1371,A,3,3,LowSNR,20,animal
2055840,274069,D,7,12,SynthSNR,3,human
41126,261170,D,6,10,HighSNR,2,human
2043629,261949,D,6,10,SynthSNR,2,human
2031708,255181,D,6,8,SynthSNR,2,human
2059485,277711,D,7,13,SynthSNR,3,human
2041039,261160,D,6,10,SynthSNR,2,human
2049375,265613,D,7,11,SynthSNR,3,human
2045335,263101,D,7,11,SynthSNR,3,human
2060172,278400,D,7,13,SynthSNR,3,human
25084,251700,C,5,6,HighSNR,4,human
641,520,A,3,3,HighSNR,7,animal
2029090,253789,C,5,7,SynthSNR,4,human
2025371,251757,C,5,6,SynthSNR,4,human
2035566,256744,D,6,8,SynthSNR,2,human
2061920,279711,D,7,13,SynthSNR,3,human
56157,274095,D,7,12,HighSNR,3,human
62610,280458,D,7,13,HighSNR,3,human
2001073,948,A,3,3,SynthSNR,14,animal
2027571,252768,C,5,7,SynthSNR,4,human
2025224,251726,C,5,6,SynthSNR,4,human
2029267,253890,C,5,7,SynthSNR,4,human
2058530,277026,D,7,13,SynthSNR,3,human
2035010,256301,D,6,8,SynthSNR,2,human
45394,263101,D,7,11,HighSNR,3,human
31123,254961,D,6,8,HighSNR,2,human
2037215,259009,D,6,9,SynthSNR,2,human
6345,260,D,4,4,HighSNR,31,human
25021,251688,C,5,6,HighSNR,4,human
51936,269233,D,7,12,HighSNR,3,human
2082,317,D,4,4,LowSNR,32,animal
2024298,251514,C,5,6,SynthSNR,4,human
2064466,281746,D,7,13,SynthSNR,3,human
2031471,255045,D,6,8,SynthSNR,2,human
64727,281940,D,7,13,HighSNR,3,human
45970,263554,D,7,11,HighSNR,3,human
2041414,261235,D,6,10,SynthSNR,2,human
2034406,255859,D,6,8,SynthSNR,2,human
2060368,278478,D,7,13,SynthSNR,3,human
2057697,276305,D,7,13,SynthSNR,3,human
689,589,A,3,3,HighSNR,8,animal
2018338,248922,C,5,5,SynthSNR,4,human
49358,265613,D,7,11,HighSNR,3,human
735,595,A,3,3,HighSNR,8,animal
2055704,273726,D,7,12,SynthSNR,3,human
2001219,1040,A,3,3,SynthSNR,15,animal
57611,276063,D,7,12,HighSNR,3,human
2021304,250678,C,5,5,SynthSNR,4,human
2064091,281183,D,7,13,SynthSNR,3,human
39306,260752,D,6,10,HighSNR,2,human
3334,794,A,3,3,LowSNR,13,animal
33350,255596,D,6,8,HighSNR,2,human
31098,254934,D,6,8,HighSNR,2,human
2039079,260701,D,6,10,SynthSNR,2,human
2017480,248539,C,5,5,SynthSNR,4,human
2056755,274907,D,7,12,SynthSNR,3,human
19800,249583,C,5,5,HighSNR,4,human
2047781,264502,D,7,11,SynthSNR,3,human
2030712,254829,D,6,8,SynthSNR,2,human
26185,252080,C,5,6,HighSNR,4,human
2045489,263106,D,7,11,SynthSNR,3,human
2057733,276306,D,7,13,SynthSNR,3,human
2025985,251976,C,5,6,SynthSNR,4,human
2017503,248539,C,5,5,SynthSNR,4,human
2000425,350,A,2,2,SynthSNR,5,animal
2057478,275744,D,7,12,SynthSNR,3,human
60697,278615,D,7,13,HighSNR,3,human
16462,248043,C,5,5,HighSNR,4,human
61573,279324,D,7,13,HighSNR,3,human
38248,260418,D,6,9,HighSNR,2,human
53695,271096,D,7,12,HighSNR,3,human
63898,281135,D,7,13,HighSNR,3,human
2037101,258954,D,6,9,SynthSNR,2,human
23467,251304,C,5,6,HighSNR,4,human
1785,135,C,1,1,LowSNR,26,animal
2019047,249266,C,5,5,SynthSNR,4,human
2038569,260645,D,6,10,SynthSNR,2,human
2036271,258364,D,6,9,SynthSNR,2,human
30452,254761,D,6,8,HighSNR,2,human
2022743,251031,C,5,6,SynthSNR,4,human
17069,248363,C,5,5,HighSNR,4,human
2033571,255621,D,6,8,SynthSNR,2,human
25740,251930,C,5,6,HighSNR,4,human
2023242,251250,C,5,6,SynthSNR,4,human
2020557,250185,C,5,5,SynthSNR,4,human
2027820,252920,C,5,7,SynthSNR,4,human
64756,281950,D,7,13,HighSNR,3,human
2037587,259593,D,6,9,SynthSNR,2,human
31558,255101,D,6,8,HighSNR,2,human
2042641,261520,D,6,10,SynthSNR,2,human
34860,255991,D,6,8,HighSNR,2,human
30840,254850,D,6,8,HighSNR,2,human
22114,250921,C,5,6,HighSNR,4,human
2036028,258296,D,6,9,SynthSNR,2,human
55583,273639,D,7,12,HighSNR,3,human
6275,216,D,4,4,HighSNR,33,human
57520,275879,D,7,12,HighSNR,3,human
48377,264984,D,7,11,HighSNR,3,human
47268,264313,D,7,11,HighSNR,3,human
58700,277100,D,7,13,HighSNR,3,human
2050072,267245,D,7,12,SynthSNR,3,human
2041755,261288,D,6,10,SynthSNR,2,human
2056661,274512,D,7,12,SynthSNR,3,human
31068,254930,D,6,8,HighSNR,2,human
28835,253530,C,5,7,HighSNR,4,human
58543,277026,D,7,13,HighSNR,3,human
3473,830,A,3,3,LowSNR,13,animal
2042157,261394,D,6,10,SynthSNR,2,human
2040256,261031,D,6,10,SynthSNR,2,human
50790,268267,D,7,12,HighSNR,3,human
46972,264043,D,7,11,HighSNR,3,human
59126,277496,D,7,13,HighSNR,3,human
2017524,248539,C,5,5,SynthSNR,4,human
2025365,251751,C,5,6,SynthSNR,4,human
2041420,261235,D,6,10,SynthSNR,2,human
2063922,281138,D,7,13,SynthSNR,3,human
2122,331,D,4,4,LowSNR,32,animal
2046436,263777,D,7,11,SynthSNR,3,human
2021229,250667,C,5,5,SynthSNR,4,human
42847,261538,D,6,10,HighSNR,2,human
25555,251872,C,5,6,HighSNR,4,human
6466,284,D,4,4,HighSNR,31,human
2029759,254362,C,5,7,SynthSNR,4,human
18367,248939,C,5,5,HighSNR,4,human
2845,645,A,3,3,LowSNR,10,animal
50115,267245,D,7,12,HighSNR,3,human
2037260,259023,D,6,9,SynthSNR,2,human
42757,261525,D,6,10,HighSNR,2,human
27423,252711,C,5,7,HighSNR,4,human
62927,280751,D,7,13,HighSNR,3,human
2048744,265133,D,7,11,SynthSNR,3,human
16705,248146,C,5,5,HighSNR,4,human
651,524,A,3,3,HighSNR,7,animal
27659,252798,C,5,7,HighSNR,4,human
2045660,263211,D,7,11,SynthSNR,3,human
41906,261353,D,6,10,HighSNR,2,human
33323,255594,D,6,8,HighSNR,2,human
42787,261525,D,6,10,HighSNR,2,human
2019378,249392,C,5,5,SynthSNR,4,human
2020658,250269,C,5,5,SynthSNR,4,human
25323,251743,C,5,6,HighSNR,4,human
2017681,248589,C,5,5,SynthSNR,4,human
22351,250952,C,5,6,HighSNR,4,human
2026112,252021,C,5,6,SynthSNR,4,human
2028509,253309,C,5,7,SynthSNR,4,human
45176,262742,D,7,11,HighSNR,3,human
2042540,261492,D,6,10,SynthSNR,2,human
2052587,270037,D,7,12,SynthSNR,3,human
30273,254737,D,6,8,HighSNR,2,human
2051664,269090,D,7,12,SynthSNR,3,human
56380,274184,D,7,12,HighSNR,3,human
2031186,254993,D,6,8,SynthSNR,2,human
47835,264517,D,7,11,HighSNR,3,human
27593,252777,C,5,7,HighSNR,4,human
2054386,271861,D,7,12,SynthSNR,3,human
56422,274247,D,7,12,HighSNR,3,human
44539,262251,D,7,11,HighSNR,3,human
2035576,256744,D,6,8,SynthSNR,2,human
42732,261524,D,6,10,HighSNR,2,human
49108,265400,D,7,11,HighSNR,3,human
44061,262120,D,6,10,HighSNR,2,human
2006402,278,D,4,4,SynthSNR,31,human
61631,279353,D,7,13,HighSNR,3,human
3993,980,A,3,3,LowSNR,15,animal
2056312,274139,D,7,12,SynthSNR,3,human
2044519,262251,D,7,11,SynthSNR,3,human
2036836,258843,D,6,9,SynthSNR,2,human
53838,271381,D,7,12,HighSNR,3,human
2049701,266142,D,7,11,SynthSNR,3,human
48049,264646,D,7,11,HighSNR,3,human
2054498,272029,D,7,12,SynthSNR,3,human
2024524,251587,C,5,6,SynthSNR,4,human
2022554,251008,C,5,6,SynthSNR,4,human
2020190,249910,C,5,5,SynthSNR,4,human
2042348,261431,D,6,10,SynthSNR,2,human
2020963,250489,C,5,5,SynthSNR,4,human
28065,253088,C,5,7,HighSNR,4,human
2048590,265110,D,7,11,SynthSNR,3,human
48127,264655,D,7,11,HighSNR,3,human
2039428,260779,D,6,10,SynthSNR,2,human
376,321,D,4,4,HighSNR,32,animal
637,518,A,3,3,HighSNR,7,animal
2018535,248978,C,5,5,SynthSNR,4,human
18686,249039,C,5,5,HighSNR,4,human
2050456,267615,D,7,12,SynthSNR,3,human
2047427,264387,D,7,11,SynthSNR,3,human
44381,262235,D,6,10,HighSNR,2,human
2042603,261519,D,6,10,SynthSNR,2,human
1703,54,C,1,1,LowSNR,27,animal
20995,250535,C,5,5,HighSNR,4,human
2023072,251204,C,5,6,SynthSNR,4,human
53339,270761,D,7,12,HighSNR,3,human
20774,250378,C,5,5,HighSNR,4,human
2036713,258798,D,6,9,SynthSNR,2,human
2753,619,A,3,3,LowSNR,8,animal
25298,251743,C,5,6,HighSNR,4,human
48523,265086,D,7,11,HighSNR,3,human
43752,262041,D,6,10,HighSNR,2,human
43582,261943,D,6,10,HighSNR,2,human
2048759,265161,D,7,11,SynthSNR,3,human
19590,249487,C,5,5,HighSNR,4,human
20089,249853,C,5,5,HighSNR,4,human
2032713,255439,D,6,8,SynthSNR,2,human
2058302,276677,D,7,13,SynthSNR,3,human
47277,264313,D,7,11,HighSNR,3,human
2710,602,A,3,3,LowSNR,8,animal
2057601,276063,D,7,12,SynthSNR,3,human
2050632,267833,D,7,12,SynthSNR,3,human
2039841,260907,D,6,10,SynthSNR,2,human
20504,250113,C,5,5,HighSNR,4,human
2055976,274089,D,7,12,SynthSNR,3,human
34525,255879,D,6,8,HighSNR,2,human
25524,251847,C,5,6,HighSNR,4,human
19806,249590,C,5,5,HighSNR,4,human
37055,258934,D,6,9,HighSNR,2,human
26748,252435,C,5,6,HighSNR,4,human
2059649,277761,D,7,13,SynthSNR,3,human
2035975,258277,D,6,9,SynthSNR,2,human
2032251,255325,D,6,8,SynthSNR,2,human
2037560,259541,D,6,9,SynthSNR,2,human
2039489,260803,D,6,10,SynthSNR,2,human
2060741,278632,D,7,13,SynthSNR,3,human
2040396,261068,D,6,10,SynthSNR,2,human
2020219,249911,C,5,5,SynthSNR,4,human
2026297,252148,C,5,6,SynthSNR,4,human
59274,277584,D,7,13,HighSNR,3,human
5057,1333,A,3,3,LowSNR,20,animal
2057993,276450,D,7,13,SynthSNR,3,human
2021824,250820,C,5,6,SynthSNR,4,human
2029654,254243,C,5,7,SynthSNR,4,human
46258,263751,D,7,11,HighSNR,3,human
2038518,260641,D,6,10,SynthSNR,2,human
60483,278505,D,7,13,HighSNR,3,human
23543,251329,C,5,6,HighSNR,4,human
2055554,273548,D,7,12,SynthSNR,3,human
2059661,277761,D,7,13,SynthSNR,3,human
2006161,175,C,1,1,SynthSNR,25,human
27850,252942,C,5,7,HighSNR,4,human
2033277,255581,D,6,8,SynthSNR,2,human
2001559,1299,A,3,3,SynthSNR,20,animal
2059621,277759,D,7,13,SynthSNR,3,human
2029685,254258,C,5,7,SynthSNR,4,human
2044213,262169,D,6,10,SynthSNR,2,human
2043783,262058,D,6,10,SynthSNR,2,human
2048348,264984,D,7,11,SynthSNR,3,human
2020353,249956,C,5,5,SynthSNR,4,human
27778,252869,C,5,7,HighSNR,4,human
41082,261162,D,6,10,HighSNR,2,human
